Tx1,Tx2,Tx3,w,S11_1,S11_2,S11_3,Freq_1,Freq_2,Freq_3
13.0,9.0,4.5,16.5,-35.92434174720972,-28.99372659802788,-13.445866176568288,3.5860000000000003,5.638,7.192
13.0,9.0,4.5,17.0,-31.77316578875788,-32.10710368505064,-12.3501261397303,3.61,5.65,7.204
13.0,9.0,4.5,17.5,-25.86820770574393,-34.35977321417509,-11.445868972487284,3.622,5.65,7.198
13.0,9.0,4.5,18.0,-21.832000784546373,-30.9118044947509,-10.915146591571514,3.628,5.65,7.192
13.0,9.0,4.5,18.5,-18.84537746296073,-25.99190889936836,-10.266228609372188,3.64,5.674,7.21
13.0,9.0,5.0,16.0,-28.61922256713786,-19.01223808569782,-12.269678671640518,3.5380000000000003,5.518000000000001,7.12
13.0,9.0,5.0,16.5,-23.9170106703614,-19.91320909406444,-11.28378509792633,3.556,5.53,7.138
13.0,9.0,5.0,17.0,-22.94195918380149,-21.17848771997677,-11.018375336712507,3.556,5.506,7.096
13.0,9.0,5.0,17.5,-19.169817105509903,-24.46392390178381,-9.877363479876966,3.5860000000000003,5.548,7.138
13.0,9.0,5.0,18.0,-17.349410841510533,-27.77116909457,-9.394582352557435,3.592,5.554,7.138
13.0,9.0,5.0,18.5,-15.927813325454457,-34.0257569350818,-8.778748784186956,3.598,5.554,7.138
13.0,9.0,5.5,16.0,-22.66282509463461,-15.16868503513614,-10.024127619393578,3.502,5.3740000000000006,7.066
13.0,9.0,5.5,16.5,-20.131550386305804,-16.033707059831045,-9.431555221078453,3.52,5.392,7.072
13.0,9.0,5.5,17.0,-17.821072122647816,-17.086830069350903,-8.771492644997643,3.532,5.404,7.078
13.0,9.0,5.5,17.5,-9.643274665532873e-16,-9.643274665532873e-16,-9.643274665532873e-16,2.722,2.764,2.806
13.0,9.0,5.5,18.0,-9.643274665532873e-16,-9.643274665532873e-16,-9.643274665532873e-16,2.74,2.77,2.818
13.0,9.0,5.5,18.5,-13.563792694582016,-22.670366609261087,-7.37345698201659,3.55,5.416,7.066
13.0,9.0,6.0,16.0,-19.31760319865632,-12.730965724039288,-8.035343832604525,3.442,5.2,6.964
13.0,9.0,6.0,16.5,-16.6892713036517,-13.486622112226785,-7.509649950055,3.466,5.218,6.97
13.0,9.0,6.0,17.0,-14.740647736920304,-14.706199377255778,-7.013972847405764,3.496,5.248,7.006
13.0,9.0,6.0,17.5,-13.91032561980145,-15.320957523602294,-6.723166719874833,3.484,5.23,6.982
13.0,9.0,6.0,18.0,-12.405773931739306,-16.965912975459133,-6.292469888745568,3.514,5.266,7.0120000000000005
13.0,9.0,6.0,18.5,-11.497024255889102,-18.29530305192697,-5.920953065594857,3.514,5.266,7.0120000000000005
13.0,9.5,3.0,16.0,-20.61654519951012,-13.543841225480342,-15.591869534879862,3.616,5.914,7.306
13.0,9.5,3.0,16.5,-24.019548619494834,-13.037658531463126,-14.703232377739203,3.64,5.914,7.3
13.0,9.5,3.0,17.0,-28.885347429903064,-12.38745603521443,-13.45188717802573,3.658,5.932,7.312
13.0,9.5,3.0,17.5,-33.12306764929997,-11.789626204484962,-12.506749374386928,3.676,5.944,7.324
13.0,9.5,3.0,18.0,-31.23180056498753,-11.06468320226386,-11.805577969373594,3.682,5.932,7.318
13.0,9.5,3.0,18.5,-25.795543622247408,-10.573561899946032,-11.13003841528272,3.694,5.938000000000001,7.318
13.0,9.5,3.5,16.0,-24.470723106942145,-23.596053316144243,-14.75060665923045,3.568,5.758,7.168
13.0,9.5,3.5,16.5,-27.79759285885425,-23.12099582994003,-13.360877289920689,3.58,5.77,7.174
13.0,9.5,3.5,17.0,-35.0266650261816,-20.08694705510998,-12.564331377496131,3.604,5.782,7.186
13.0,9.5,3.5,17.5,-30.098793286571816,-19.886881842974333,-11.932900315399944,3.604,5.764,7.174
13.0,9.5,3.5,18.0,-23.935334006362027,-0.0852238671469523,-17.994193670259172,3.622,4.33,5.77
13.0,9.5,3.5,18.5,-22.398502960138856,-17.245796876586166,-10.299531482361052,3.628,5.776,7.18
13.0,9.5,4.0,16.0,-36.44934052208895,-31.98606669425728,-13.328334483854382,3.526,5.674,7.132
13.0,9.5,4.0,16.5,-30.30534125891588,-32.465767615507566,-12.383363688483822,3.55,5.674,7.132
13.0,9.5,4.0,17.0,-27.390946499492863,-32.87271304294451,-11.51074261297004,3.5620000000000003,5.68,7.132
13.0,9.5,4.0,17.5,-23.646363188279867,-30.67573246526122,-10.940524482404587,3.5620000000000003,5.68,7.12
13.0,9.5,4.0,18.0,-20.15257745593999,-24.64096845134602,-10.21811090764009,3.5860000000000003,5.686,7.138
13.0,9.5,4.0,18.5,-18.028430699453928,-22.75935745309532,-9.708760758014458,3.592,5.692,7.138
13.0,9.5,4.5,16.0,-28.75926834221973,-19.96244840058965,-11.710139714036256,3.478,5.542,7.042
13.0,9.5,4.5,16.5,-23.70058447023153,-21.47337664474625,-10.958239106854894,3.496,5.554,7.048
13.0,9.5,4.5,17.0,-21.484162634133448,-23.957559471115605,-10.29902976429688,3.508,5.554,7.048
13.0,9.5,4.5,17.5,-18.802310720695385,-26.756861439951173,-9.832876608786624,3.52,5.554,7.042
13.0,9.5,4.5,18.0,-16.891864271028602,-31.015142553262137,-9.096771200961852,3.532,5.577999999999999,7.0600000000000005
13.0,9.5,4.5,18.5,-15.699719516594758,-37.09959267876906,-8.627173711012388,3.5380000000000003,5.566000000000001,7.054
13.0,9.5,5.0,16.0,-23.97210453696045,-15.555854993896588,-10.203292953571037,3.43,5.398,6.97
13.0,9.5,5.0,16.5,-20.319392989077365,-16.444415590953795,-9.582300307706417,3.448,5.41,6.976
13.0,9.5,5.0,17.0,-17.882460120624188,-17.93468211161493,-8.943819070763514,3.472,5.44,6.988
13.0,9.5,5.0,17.5,-15.878267842230844,-19.54026214179661,-8.371921029703872,3.478,5.446,6.988
13.0,9.5,5.0,18.0,-14.778887411532288,-21.232024669640253,-8.050575465862348,3.484,5.44,6.988
13.0,9.5,5.0,18.5,-13.543829129665331,-23.97557675570677,-7.460194009086091,3.496,5.458,7.0
13.0,9.5,5.5,16.0,-18.97543760517046,-13.34851691026322,-8.75251201688694,3.394,5.266,6.916
13.0,9.5,5.5,16.5,-16.802492104949977,-13.82241082957153,-8.28462529883044,3.412,5.2780000000000005,6.928
13.0,9.5,5.5,17.0,-14.929087993999586,-14.99535667184748,-7.668791027481813,3.424,5.296,6.934
13.0,9.5,5.5,17.5,-13.886439132110905,-15.529228800675746,-7.320262531235356,3.436,5.302,6.928
13.0,9.5,5.5,18.0,-13.091794479482743,-16.805625370443952,-6.988801760515962,3.448,5.302,6.928
13.0,9.5,5.5,18.5,-12.064745069477622,-18.354778414492348,-6.506222170406208,3.454,5.32,6.934
13.0,9.5,6.0,16.0,-15.805316278514765,-11.89979660399858,-7.0116159077792,3.358,5.128,6.868
13.0,9.5,6.0,16.5,-14.306055493804063,-12.417943324850896,-6.827349002548251,3.376,5.152,6.868
13.0,9.5,6.0,17.0,-13.08023762597749,-13.10828388058717,-6.487932270770605,3.382,5.146,6.862
13.0,9.5,6.0,17.5,-12.358513909371704,-13.90500769177936,-6.237659663811622,3.388,5.17,6.862
13.0,9.5,6.0,18.0,-11.512182094254936,-15.25555576508758,-5.926178450193602,3.406,5.176,6.874
13.0,9.5,6.0,18.5,-10.536009787316203,-16.302733367847097,-5.370583500719875,3.418,5.2,6.886
13.0,10.0,3.0,16.0,-25.89254048052091,-18.81675258655372,-13.089913427449291,3.508,5.782,7.096
13.0,10.0,3.0,16.5,-33.88923842340922,-17.357990883816324,-12.24584730378355,3.5380000000000003,5.812,7.114
13.0,10.0,3.0,17.0,-42.17778731961219,-16.16245138032039,-11.43197533445426,3.556,5.818,7.126
13.0,10.0,3.0,17.5,-25.86822893961569,-0.1636485489579186,-15.169717818591971,3.568,4.0120000000000005,5.818
13.0,10.0,3.0,18.0,-24.05639839207138,-14.184567901534336,-10.09789986978926,3.58,5.824,7.132
13.0,10.0,3.0,18.5,-21.12855224593695,-13.673446820407182,-9.552570045330222,3.5860000000000003,5.818,7.126
13.0,10.0,3.5,16.0,-46.40024605624296,-32.87124308861276,-11.91729933971394,3.472,5.674,7.0360000000000005
13.0,10.0,3.5,16.5,-32.989364092857045,-32.72391831923579,-11.171769377105134,3.49,5.68,7.0360000000000005
13.0,10.0,3.5,17.0,-24.47864973180913,-28.0651302769984,-10.49168305768756,3.502,5.686,7.0360000000000005
13.0,10.0,3.5,17.5,-21.99030081237101,-24.690171234714818,-9.936784614324404,3.52,5.692,7.0360000000000005
13.0,10.0,3.5,18.0,-19.35427588714598,-21.49404365969346,-9.315103801235852,3.532,5.704000000000001,7.054
13.0,10.0,3.5,18.5,-17.42277908570785,-19.51805578023177,-8.844955348004413,3.532,5.698,7.048
13.0,10.0,4.0,16.0,-27.93034638900297,-21.81543378658893,-10.756869070606037,3.418,5.542,6.946
13.0,10.0,4.0,16.5,-23.83272399834228,-23.851819258309416,-10.026256584874696,3.442,5.5600000000000005,6.952
13.0,10.0,4.0,17.0,-20.40814351795604,-25.95561103119718,-9.488825425286072,3.46,5.566000000000001,6.964
13.0,10.0,4.0,17.5,-17.91745620222333,-31.023954712397558,-8.9562283473065,3.472,5.572,6.964
13.0,10.0,4.0,18.0,-16.48852324050293,-36.71397106657282,-8.47880339872933,3.478,5.577999999999999,6.97
13.0,10.0,4.0,18.5,-15.027951563673996,-32.45892571966219,-7.976315546686008,3.484,5.584,6.97
13.0,10.0,4.5,16.0,-21.364029479088188,-16.68298610101957,-9.548532009275135,3.376,5.428,6.892
13.0,10.0,4.5,16.5,-19.430187910483568,-17.240460645165236,-9.13313422727182,3.388,5.428,6.88
13.0,10.0,4.5,17.0,-16.904543079599197,-19.11343614354792,-8.621432504975466,3.412,5.446,6.892
13.0,10.0,4.5,17.5,-15.038742108340864,-18.97333158139626,-8.23666591621861,3.412,5.416,6.898
13.0,10.0,4.5,18.0,-14.265074126423192,-23.476377633260253,-7.57934130173552,3.43,5.464,6.904
13.0,10.0,4.5,18.5,-13.032812593259155,-27.031827732185302,-7.162430456920137,3.436,5.470000000000001,6.916
13.0,10.0,5.0,16.0,-18.057386823434463,-13.935908123708154,-8.457638587291491,3.34,5.308,6.8500000000000005
13.0,10.0,5.0,16.5,-16.21858602228437,-14.185960604685182,-8.379499455658042,3.352,5.302,6.844
13.0,10.0,5.0,17.0,-14.626106337110825,-15.207727208153043,-7.992342656941207,3.37,5.32,6.844
13.0,10.0,5.0,17.5,-13.56379918249341,-16.339804978817302,-7.497378898416084,3.376,5.3260000000000005,6.856
13.0,10.0,5.0,18.0,-12.1652710450407,-17.300985551652253,-6.881096700925991,3.382,5.3260000000000005,6.844
13.0,10.0,5.0,18.5,-11.633145064362026,-19.088543858692944,-6.652929287285469,3.394,5.338,6.8500000000000005
13.0,10.0,5.5,16.0,-15.442251886401747,-12.151221306806194,-7.5647985750927,3.298,5.182,6.796
13.0,10.0,5.5,16.5,-14.351004452016891,-12.856965216823175,-7.184252582921339,3.322,5.2,6.796
13.0,10.0,5.5,17.0,-12.871960708080511,-13.736351255626236,-6.744858228490727,3.334,5.212,6.808
13.0,10.0,5.5,17.5,-11.898090870487106,-14.406610420610448,-6.35235226611424,3.34,5.212,6.796
13.0,10.0,5.5,18.0,-11.007926320193809,-15.511231787626016,-6.025745004750755,3.352,5.224,6.808
13.0,10.0,5.5,18.5,-10.182050953740058,-16.721291434808737,-5.5950125271009234,3.358,5.23,6.814
13.0,10.0,6.0,16.0,-13.484651334989756,-11.168300954282511,-6.286735658122657,3.262,5.050000000000001,6.736
13.0,10.0,6.0,16.5,-12.340469085563148,-11.814577416419036,-5.951133695120642,3.286,5.074,6.748
13.0,10.0,6.0,17.0,-11.378093633911728,-12.430957196233516,-5.612607862045888,3.298,5.086,6.742
13.0,10.0,6.0,17.5,-10.49086430942106,-13.184011504458136,-5.357204408164455,3.3040000000000003,5.0920000000000005,6.742
13.0,10.0,6.0,18.0,-9.601544477121976,-14.04324376012265,-4.977508294595845,3.31,5.098,6.748
13.0,10.0,6.0,18.5,-8.990558458348483,-15.177720561892576,-4.770797433869166,3.316,5.116,6.754
13.0,10.5,3.0,16.0,-42.698953621444254,-28.50739645653931,-10.734790276465825,3.412,5.68,6.928
13.0,10.5,3.0,16.5,-29.347231801201467,-28.314098114939515,-10.355882017430451,3.43,5.662,6.91
13.0,10.5,3.0,17.0,-23.972668257632847,-22.10529582249751,-9.595830372870337,3.454,5.704000000000001,6.94
13.0,10.5,3.0,17.5,-20.72147024444058,-21.161082632047155,-9.307832923251167,3.466,5.692,6.934
13.0,10.5,3.0,18.0,-18.526504309730647,-19.551202002178112,-8.830289576127438,3.472,5.692,6.928
13.0,10.5,3.0,18.5,-16.34068612812142,-18.48999874369416,-8.251650678629243,3.472,5.692,6.934
13.0,10.5,3.5,16.0,-25.46515550310584,-24.97806883021842,-9.770010736035836,3.37,5.5600000000000005,6.856
13.0,10.5,3.5,16.5,-21.6894208067195,-27.40591917909456,-9.25952010597796,3.388,5.572,6.8500000000000005
13.0,10.5,3.5,17.0,-18.63278250134681,-30.999768796156523,-8.74248147163873,3.406,5.584,6.868
13.0,10.5,3.5,17.5,-17.355681308001362,-36.904737454624446,-8.286926589492955,3.418,5.59,6.868
13.0,10.5,3.5,18.0,-15.694064889855923,-29.392648325802902,-7.840143263479891,3.43,5.596,6.874
13.0,10.5,3.5,18.5,-14.3928149441502,-25.97395040162879,-7.42388555860617,3.436,5.596,6.874
13.0,10.5,4.0,16.0,-20.040313102235277,-17.193698608045377,-8.876465611541345,3.316,5.422000000000001,6.784
13.0,10.5,4.0,16.5,-18.266950578973887,-18.57813299591256,-8.333603012054395,3.34,5.446,6.79
13.0,10.5,4.0,17.0,-15.990624598519606,-20.57580909594204,-7.763711453744969,3.364,5.464,6.808
13.0,10.5,4.0,17.5,-14.663907901180242,-22.25399498865388,-7.266331792363051,3.37,5.464,6.808
13.0,10.5,4.0,18.0,-13.596333923525483,-25.9601729438652,-7.092086869541304,3.376,5.470000000000001,6.8020000000000005
13.0,10.5,4.0,18.5,-12.4389809865404,-30.952669986637677,-6.6232660807510815,3.388,5.482,6.814
13.0,10.5,4.5,16.0,-16.80166821601856,-13.892157178020971,-8.080258870403968,3.274,5.296,6.742
13.0,10.5,4.5,16.5,-15.189798744407156,-14.706370417758992,-7.5808512226393585,3.292,5.308,6.748
13.0,10.5,4.5,17.0,-13.743096730500104,-15.87844702196228,-7.173765323271874,3.31,5.3260000000000005,6.754
13.0,10.5,4.5,17.5,-12.577177739199968,-16.769178242812067,-6.708046859626759,3.316,5.332,6.754
13.0,10.5,4.5,18.0,-11.537234460378055,-18.657073999153123,-6.451486421989533,3.3280000000000003,5.343999999999999,6.766
13.0,10.5,4.5,18.5,-10.854153997762293,-20.146046869762174,-6.066274343213015,3.334,5.35,6.766
13.0,10.5,5.0,16.0,-14.543808780940324,-12.409147309989049,-7.226278019636478,3.238,5.194,6.7
13.0,10.5,5.0,16.5,-13.136473218768067,-13.250732491646747,-6.777018994143456,3.262,5.218,6.718
13.0,10.5,5.0,17.0,-12.15545671696758,-14.243443875900734,-6.398540547051775,3.28,5.242,6.73
13.0,10.5,5.0,17.5,-11.079373010334102,-14.993934464578354,-6.096705781816834,3.28,5.236000000000001,6.718
13.0,10.5,5.0,18.0,-10.286960190977537,-16.264104652926296,-5.721198126650942,3.292,5.254,6.736
13.0,10.5,5.0,18.5,-9.593745638031836,-17.591291118850283,-5.396239005238025,3.3040000000000003,5.26,6.742
13.0,10.5,5.5,16.0,-12.598399873116607,-11.30288221224194,-6.266340963832697,3.202,5.08,6.658
13.0,10.5,5.5,16.5,-11.458633858646836,-11.870620514627612,-5.929031974662571,3.22,5.104,6.664
13.0,10.5,5.5,17.0,-10.5315227762656,-12.5462854418286,-5.628409079564301,3.232,5.109999999999999,6.67
13.0,10.5,5.5,17.5,-9.69626613328381,-13.513901539839958,-5.199350810272287,3.25,5.128,6.688
13.0,10.5,5.5,18.0,-9.11222397317474,-14.482067934344574,-4.984112888527806,3.256,5.152,6.688
13.0,10.5,5.5,18.5,-8.51887131423788,-15.651461133076335,-4.692074649116112,3.262,5.158,6.694
13.0,10.5,6.0,16.0,-10.991410079554464,-10.593959470569764,-5.289133750048326,3.166,4.972,6.622
13.0,10.5,6.0,16.5,-10.09298332285156,-11.140740808919231,-4.932348936013836,3.184,4.996,6.628
13.0,10.5,6.0,17.0,-9.351893118946604,-11.779793492494049,-4.652852915756852,3.19,5.002000000000001,6.628
13.0,10.5,6.0,17.5,-8.668066511339989,-12.608851649777256,-4.3634136288225625,3.208,5.026,6.646
13.0,10.5,6.0,18.0,-8.106096054677938,-13.382841192152258,-4.199929092205631,3.214,5.026,6.634
13.0,10.5,6.0,18.5,-7.734868657653834,-14.188139252694748,-4.035043487789464,3.202,5.014,6.616
13.5,7.5,3.0,16.0,-13.075529140789463,-1.5804953629806373,-21.267978048363226,3.922,6.268000000000001,7.93
13.5,7.5,3.0,16.5,-13.86538445156921,-1.5825062983636964,-19.90415785682706,3.946,6.268000000000001,7.918
13.5,7.5,3.0,17.0,-13.92378120248055,-1.586706823544908,-18.029291664884298,3.94,6.25,7.852
13.5,7.5,3.0,17.5,-16.012465457062607,-1.622068487533566,-16.529218657082225,3.988,6.274,7.918
13.5,7.5,3.0,18.0,-17.046859463448605,-1.6122462396011203,-15.710439179948573,3.994,6.268000000000001,7.9
13.5,7.5,3.0,18.5,-19.072665166077638,-1.5453729780212042,-14.245240347912633,4.018,6.286,7.918
13.5,7.5,3.5,16.0,-13.705898785949136,-3.593851594991607,-26.39947520332012,3.862,6.13,7.726
13.5,7.5,3.5,16.5,-13.832737512110349,-3.649368541172397,-20.87719001538741,3.862,6.093999999999999,7.636
13.5,7.5,3.5,17.0,-16.044398166112263,-3.362515964893245,-21.34882455786865,3.922,6.148,7.756
13.5,7.5,3.5,17.5,-17.117803761928926,-3.358724450251983,-19.60332052524289,3.934,6.148,7.744
13.5,7.5,3.5,18.0,-19.400317470258607,-3.2140811390451027,-17.45277172498384,3.958,6.16,7.768
13.5,7.5,3.5,18.5,-21.770498577032008,-3.1140650787368336,-16.07006080694164,3.97,6.166,7.774
13.5,7.5,4.0,16.0,-15.303104003266226,-6.057787068272543,-28.315053300061408,3.832,5.998,7.624
13.5,7.5,4.0,16.5,-16.343535087822705,-5.893054413404249,-24.581463385513,3.862,6.016,7.63
13.5,7.5,4.0,17.0,-17.46535748444361,-5.892600844676924,-21.30869673419903,3.874,6.004,7.6
13.5,7.5,4.0,17.5,-19.133818602091644,-5.6454613901241295,-19.789715773664923,3.904,6.022,7.624
13.5,7.5,4.0,18.0,-22.04401793965476,-5.472157870899975,-18.037794964581437,3.916,6.0280000000000005,7.63
13.5,7.5,4.0,18.5,-25.02068648256713,-5.2871854749780764,-16.587878484132073,3.922,6.0280000000000005,7.636
13.5,7.5,4.5,16.0,-15.011542151762091,-9.745347572396913,-24.372340566559828,3.742,5.806,7.402
13.5,7.5,4.5,16.5,-16.045451265823992,-10.024695737455396,-20.39650854290114,3.778,5.800000000000001,7.39
13.5,7.5,4.5,17.0,-17.862193436694017,-9.769284290416692,-19.482608886441643,3.802,5.812,7.39
13.5,7.5,4.5,17.5,-18.936646923369644,-9.582466911282385,-16.580177484046086,3.808,5.824,7.426
13.5,7.5,4.5,18.0,-21.25079808048918,-9.045259708341408,-14.772747682076924,3.808,5.824,7.402
13.5,7.5,4.5,18.5,-23.630408220705704,-8.35190025882511,-14.25953816653,3.808,5.812,7.39
13.5,7.5,5.0,16.0,-16.791869300265443,-14.573280647670815,-18.462034274037023,3.736,5.638,7.294
13.5,7.5,5.0,16.5,-18.11819372015984,-14.194624169887176,-17.19114676626124,3.754,5.626,7.282
13.5,7.5,5.0,17.0,-19.95431112701127,-13.537071208531644,-15.894580805532094,3.772,5.65,7.3
13.5,7.5,5.0,17.5,-21.590753065804385,-13.448109518242404,-14.21631115040238,3.79,5.65,7.318
13.5,7.5,5.0,18.0,-26.169415508354685,-12.38163557879914,-13.41493239721297,3.79,5.662,7.312
13.5,7.5,5.0,18.5,-29.17968584093807,-12.080525750222062,-12.226416523183476,3.784,5.62,7.276
13.5,7.5,5.5,16.0,-18.17204248064845,-26.862161699548416,-13.889813797194076,3.712,5.338,7.162
13.5,7.5,5.5,16.5,-20.80853667031724,-25.683676546250197,-12.443115170371923,3.736,5.32,7.15
13.5,7.5,5.5,17.0,-0.0485034188011685,-24.723286475799185,-24.045624940322604,2.692,3.76,5.362
13.5,7.5,5.5,17.5,-24.863565511435294,-21.24735143357273,-11.455107445738022,3.784,5.368,7.204
13.5,7.5,5.5,18.0,-36.2052035811977,-19.2392941845608,-10.400019709489612,3.784,5.41,7.18
13.5,7.5,5.5,18.5,-33.202427265704905,-18.349036790366764,-10.012725180017076,3.79,5.386,7.186
13.5,7.5,6.0,16.0,-8.847492382104097,-9.613200668367751,-0.0715575377698063,4.438,7.102,8.5
13.5,7.5,6.0,16.5,-9.23516261465989,-8.96510268502203,-0.0679773391999284,4.474,7.096,8.5
13.5,7.5,6.0,17.0,-9.736669664829556,-8.426006498255404,-0.0648269386623927,4.504,7.102,8.5
13.5,7.5,6.0,17.5,-9.937894577163627,-7.836283805136985,-0.0601414807903741,4.456,7.048,8.5
13.5,7.5,6.0,18.0,-10.882687743981364,-7.497662552353635,-0.0596367277407492,4.5280000000000005,7.1080000000000005,8.5
13.5,7.5,6.0,18.5,-11.51957949102649,-7.019134797146115,-0.0569078184327806,4.534000000000001,7.1080000000000005,8.5
13.5,8.0,3.0,16.0,-13.681782311591892,-3.238001077476633,-22.50941570722435,3.796,6.1,7.696
13.5,8.0,3.0,16.5,-9.643274665532873e-16,-9.643274665532873e-16,-9.643274665532873e-16,2.608,2.62,2.644
13.5,8.0,3.0,17.0,-15.340047648570067,-3.1127181456456032,-19.46386186640108,3.838,6.082000000000001,7.66
13.5,8.0,3.0,17.5,-16.00099598392503,-3.644709341077101,-17.31752983109054,3.832,6.064,7.612
13.5,8.0,3.0,18.0,-17.29362734338682,-3.391622356620623,-14.800820871823875,3.826,6.0760000000000005,7.594
13.5,8.0,3.0,18.5,-19.683627009120304,-0.0783701693206816,-3.2270931540144856,3.832,5.53,6.0760000000000005
13.5,8.0,3.5,16.0,-15.226353346566086,-5.458289576444393,-26.274448667015903,3.766,5.998,7.594
13.5,8.0,3.5,16.5,-16.106514110117335,-5.461322200937318,-23.46368608579205,3.796,5.992,7.582
13.5,8.0,3.5,17.0,-17.86261746453366,-5.308279891935165,-20.885362799457457,3.82,6.01,7.594
13.5,8.0,3.5,17.5,-18.72724719893164,-5.399103590863538,-18.02702074115034,3.826,6.004,7.564
13.5,8.0,3.5,18.0,-21.05331974224756,-5.290225703557155,-16.880496390358246,3.838,5.998,7.564
13.5,8.0,3.5,18.5,-24.0985845459214,-5.038078909634701,-15.468787284585645,3.85,6.004,7.564
13.5,8.0,4.0,16.0,-15.290460206401056,-9.079283374334011,-27.257635026641683,3.67,5.824,7.372
13.5,8.0,4.0,16.5,-16.42406129264167,-9.458908636988443,-21.93723050080972,3.712,5.836,7.378
13.5,8.0,4.0,17.0,-17.795129549775805,-9.145657935271458,-19.718527121566986,3.736,5.8420000000000005,7.384
13.5,8.0,4.0,17.5,-18.969125299237525,-9.066076778303474,-17.588248343914422,3.748,5.812,7.366
13.5,8.0,4.0,18.0,-21.38816021956353,-8.188139299115209,-16.82566727793292,3.76,5.83,7.378
13.5,8.0,4.0,18.5,-25.675661282235684,-8.328164695241622,-14.987102262912382,3.76,5.836,7.378
13.5,8.0,4.5,16.0,-17.399573784716434,-13.51782948221893,-22.71977431365565,3.658,5.698,7.312
13.5,8.0,4.5,16.5,-18.75497200996014,-13.134801103168789,-20.04163074206401,3.694,5.716,7.306
13.5,8.0,4.5,17.0,-21.221039395127043,-12.59223619105354,-18.376021182371925,3.706,5.716,7.3
13.5,8.0,4.5,17.5,-21.65784044850652,-12.529122701574444,-17.137158104581832,3.7,5.704000000000001,7.288
13.5,8.0,4.5,18.0,-24.816742332151307,-12.0042891191401,-15.10496221321626,3.718,5.71,7.3
13.5,8.0,4.5,18.5,-32.08615857710384,-11.37977251927748,-13.974322350663437,3.712,5.692,7.282
13.5,8.0,5.0,16.0,-21.143899908670814,-19.50054921586752,-18.57034935397881,3.64,5.572,7.228
13.5,8.0,5.0,16.5,-21.83884548969677,-19.417701245606622,-16.661483284426705,3.64,5.548,7.186
13.5,8.0,5.0,17.0,-27.635471603436915,-17.612362184951316,-15.57719290722237,3.688,5.596,7.228
13.5,8.0,5.0,17.5,-29.483929239132262,-17.244522366660394,-14.157834439654462,3.676,5.566000000000001,7.186
13.5,8.0,5.0,18.0,-34.23895439024312,-15.70701401679705,-13.488221634972009,3.718,5.6080000000000005,7.234
13.5,8.0,5.0,18.5,-25.290838075218687,-14.906591202028638,-12.483917822532524,3.724,5.614,7.24
13.5,8.0,5.5,16.0,-26.794427799507588,-33.43837484723747,-14.419207221684283,3.616,5.386,7.132
13.5,8.0,5.5,16.5,-28.480325293428173,-31.356290055707024,-13.594761780503964,3.616,5.362,7.0840000000000005
13.5,8.0,5.5,17.0,-28.9587378982848,-34.73335568630506,-12.46214490857417,3.658,5.386,7.132
13.5,8.0,5.5,17.5,-33.040526583409275,-31.30021584515072,-12.045704823644792,3.652,5.362,7.09
13.5,8.0,5.5,18.0,-23.190517240784484,-27.82191833516036,-11.139470949574672,3.67,5.392,7.114
13.5,8.0,5.5,18.5,-20.570241691634944,-23.24097134730433,-10.260816445643956,3.688,5.416,7.138
13.5,8.0,6.0,16.0,-30.276406601639376,-20.529357230229763,-10.937625258073664,3.598,5.17,7.03
13.5,8.0,6.0,16.5,-23.37330319346842,-18.099977769438272,-10.139596986946673,3.5620000000000003,5.086,6.988
13.5,8.0,6.0,17.0,-24.23746016646211,-21.127770446521463,-9.367171456710954,3.604,5.128,6.988
13.5,8.0,6.0,17.5,-20.039558715572596,-25.7921401821614,-8.944809888297492,3.652,5.2,7.042
13.5,8.0,6.0,18.0,-17.53993225353575,-27.60300927867492,-8.413696858083025,3.658,5.2,7.042
13.5,8.0,6.0,18.5,-16.04420797191233,-36.50805938829231,-7.959087362066589,3.67,5.212,7.042
13.5,8.5,3.0,16.0,-15.224478637670778,-4.884291802072284,-22.11875944634691,3.706,5.974,7.54
13.5,8.5,3.0,16.5,-16.33320536527908,-4.831207679857369,-19.89247578079008,3.736,5.986000000000001,7.54
13.5,8.5,3.0,17.0,-17.764796628090537,-4.8052939017118215,-18.26993184559182,3.76,5.992,7.54
13.5,8.5,3.0,17.5,-19.173245409220726,-4.709138153201514,-16.685586939634643,3.772,5.992,7.534
13.5,8.5,3.0,18.0,-9.643274665532873e-16,-9.643274665532873e-16,-9.643274665532873e-16,2.578,2.62,2.632
13.5,8.5,3.0,18.5,-23.071529644165057,-4.488817802511784,-13.985413053349385,3.79,5.992,7.504
13.5,8.5,3.5,16.0,-16.62865767709787,-7.893758340701042,-22.97283005259945,3.664,5.872,7.414
13.5,8.5,3.5,16.5,-18.062270764663587,-7.682797724255069,-20.626420720484727,3.694,5.878,7.414
13.5,8.5,3.5,17.0,-19.86846498387432,-7.5456120805011375,-18.60077427842648,3.712,5.890000000000001,7.42
13.5,8.5,3.5,17.5,-18.98063634448028,-7.93294973407672,-16.6271245046356,3.688,5.848,7.306
13.5,8.5,3.5,18.0,-20.843106509236357,-7.615611886024668,-15.497629123023868,3.694,5.8420000000000005,7.318
13.5,8.5,3.5,18.5,-9.643274665532873e-16,-9.643274665532873e-16,-9.643274665532873e-16,2.632,2.674,2.686
13.5,8.5,4.0,16.0,-16.82912462053077,-12.169455049693092,-22.04736363161892,3.58,5.692,7.216
